Year,rcra,exporter_key,fullDescription,un,hazWasteDesc,totalQuantityinShipment,units_final,mgmt,ReceivingFacilityEPAIDNumber,company,importer_state
2012,002229988 FLE,E45A2109,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (ALUMINUM CHLORIDE)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",5.896696,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002229988 FLE,E45A2109,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (BULBS WITH MERCURY)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",10.886208,kg,H039,ARD069748192,CLEAN HARBORS INC,AR
2012,002229988 FLE,E45A2109,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (FLUORESCENT LIGHT TUBES)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",52.16308,kg,H039,ARD069748192,CLEAN HARBORS INC,AR
2012,002229988 FLE,E45A2109,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (FLUORESCENT BULBS)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",11.793392,kg,H039,ARD069748192,CLEAN HARBORS INC,AR
2012,002229988 FLE,E45A2109,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (FLUORESCENT BULBS)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",11.793392,kg,H039,ARD069748192,CLEAN HARBORS INC,AR
2012,002229988 FLE,E45A2109,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (COMPACT FLUORESCENT LAMPS) (LIGHT BULBS- UNIVERSAL WASTE)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",125.191392,kg,H039,ARD069748192,CLEAN HARBORS INC,AR
2012,002229988 FLE,E45A2109,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (FLUORESCENT BULBS)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",14.968536,kg,H039,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE RESIN SOLUTION, FLAMMABLE",UN1866,"Resin solution, flammable",48.080752,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE FLAMMABLE LIQUIDS, NOS (ETHANOL, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",606.906096,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (ACETIC, ACETONE)",UN2914,Unknown,79.832192,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE FLAMMABLE LIQUIDS, NOS (TAR, GLUE, PETROLEUM DISTILLATE)",UN1993,"Flammable liquids, n.o.s.",6734.480424,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE FLAMMABLE LIQUIDS, NOS (TAR, GLUE, PETROLEUM DISTILLATE)",UN1993,"Flammable liquids, n.o.s.",975.2228,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE FLAMMABLE LIQUIDS, NOS (TAR, GLUE, PETROLEUM DISTILLATE)",UN1993,"Flammable liquids, n.o.s.",5085.219912,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,WASTE SODIUM CYANIDE,UN1689,"Sodium cyanide, solid",1.814368,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE TOXIC SOLIDS, ORGANIC, NOS (PHENOL, ETHIDIUM BROMIDE)",UN2811,"Toxic solids, organic, n.o.s.",39.916096,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"TOXIC LIQUIDS, ORGANIC, NOS (N, N-DIMETHYLFORMAMIDE)",UN2810,"Toxic, liquids, organic, n.o.s.",121.562656,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"PESTICIDES, LIQUID, TOXIC, NOS (MALATHION)",UN2902,"Pesticides, liquid, toxic, n.o.s.",724.386424,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,WASTE COPPER CYANIDE,UN1587,Copper cyanide,3.175144,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,WASTE SODIUM AZIDE,UN1687,Sodium azide,3.175144,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"TOXIC SOLIDS, ORGANIC, NOS (ETHIDIUM BROMIDE)",UN2811,"Toxic solids, organic, n.o.s.",63.049288,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE CORROSIVE LIQUIDS, NOS (SODIUM HYDROXIDE)",UN1760,"Corrosive liquids, n.o.s.",34.472992,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
2012,002231414 FLE,E45A2109,"WASTE CAUSTIC ALKALI LIQUIDS, NOS (SODIUM HYDROXIDE)",UN1719,"Caustic alkali liquids, n.o.s.",1124.454568,kg,H040,ARD069748192,CLEAN HARBORS INC,AR
