Year,rcra,exporter_name,exporter_address,exporter_city,exporter_state,exporter_zip,exporter_country,exporter_key,exporterLAT,exporterLONG,fullDescription,un,hazWasteDesc,packingGroup,totalQuantityinShipment,units_final,mgmt,ExpectedManagementMethod,portCity,portState,latitude,longitude,ReceivingFacilityEPAIDNumber,importer_name,company,importer_address,importer_city,importer_state,receivingfacilityzipcode,filenom,
2012,004788468 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,86779.86066,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788538 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79399.91882,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788539 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82679.84258,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788543 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,74259.81428,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788540 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73900.11582,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788545 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,66020.3156,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788541 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80039.93714,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788542 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,85340.15966,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788544 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,63319.62883,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788547 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83200.1126,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788548 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78119.8822,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788546 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79719.70118,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford cOCR,
2012,004788549 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75400.14457,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788550 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80400.08918,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788551 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83239.5751,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788552 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76639.8115,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788556 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76339.98719,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788553 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78360.28596,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788554 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77419.53615,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788557 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75539.8509,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788555 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72340.21294,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788558 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,71499.70696,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788560 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80719.87154,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788559 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,74120.10794,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788561 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79919.73526,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788562 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,85419.99185,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788563 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81359.88986,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788565 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81999.90817,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788566 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78319.91627,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788564 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,74820.0004,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford dOCR,
2012,004788567 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72960.2732,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788388 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78630.1732,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788569 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77199.99762,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788573 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79560.0368,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788571 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,72799.70163,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788574 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75680.01083,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788570 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82860.37219,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788572 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80699.9135,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788498 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79199.88475,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788499 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76339.98719,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788500 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83939.92115,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788501 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,78577.55653,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788502 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80339.76145,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788503 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82781.90078,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788505 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83759.84513,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788504 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76160.36476,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788506 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,71579.99274,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788507 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,76639.8115,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford eOCR,
2012,004788508 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75299.90074,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell scotford fOCR,
